date,product_id,quantity,month,lag_1,lag_2,lag_3,rolling_mean_3,target
2025-07-01 00:00:00+00:00,62,5,7,1.0,6.0,9.0,5.333333333333333,5
2025-08-01 00:00:00+00:00,62,7,8,5.0,1.0,6.0,4.0,7
2025-09-01 00:00:00+00:00,62,3,9,7.0,5.0,1.0,4.333333333333333,3
2025-10-01 00:00:00+00:00,62,11,10,3.0,7.0,5.0,5.0,11
2021-02-01 00:00:00+00:00,63,3,2,3.0,1.0,7.0,3.6666666666666665,3
2021-03-01 00:00:00+00:00,63,9,3,3.0,3.0,1.0,2.3333333333333335,9
2021-05-01 00:00:00+00:00,63,4,5,9.0,3.0,3.0,5.0,4
2021-06-01 00:00:00+00:00,63,3,6,4.0,9.0,3.0,5.333333333333333,3
2021-07-01 00:00:00+00:00,63,2,7,3.0,4.0,9.0,5.333333333333333,2
2021-08-01 00:00:00+00:00,63,9,8,2.0,3.0,4.0,3.0,9
2021-09-01 00:00:00+00:00,63,1,9,9.0,2.0,3.0,4.666666666666667,1
2021-10-01 00:00:00+00:00,63,3,10,1.0,9.0,2.0,4.0,3
2021-12-01 00:00:00+00:00,63,12,12,3.0,1.0,9.0,4.333333333333333,12
2022-01-01 00:00:00+00:00,63,2,1,12.0,3.0,1.0,5.333333333333333,2
2022-02-01 00:00:00+00:00,63,10,2,2.0,12.0,3.0,5.666666666666667,10
2022-03-01 00:00:00+00:00,63,8,3,10.0,2.0,12.0,8.0,8
2022-04-01 00:00:00+00:00,63,9,4,8.0,10.0,2.0,6.666666666666667,9
2022-06-01 00:00:00+00:00,63,6,6,9.0,8.0,10.0,9.0,6
2022-07-01 00:00:00+00:00,63,2,7,6.0,9.0,8.0,7.666666666666667,2
2022-08-01 00:00:00+00:00,63,15,8,2.0,6.0,9.0,5.666666666666667,15
2022-09-01 00:00:00+00:00,63,11,9,15.0,2.0,6.0,7.666666666666667,11
2022-11-01 00:00:00+00:00,63,5,11,11.0,15.0,2.0,9.333333333333334,5
2023-01-01 00:00:00+00:00,63,8,1,5.0,11.0,15.0,10.333333333333334,8
2023-02-01 00:00:00+00:00,63,5,2,8.0,5.0,11.0,8.0,5
2023-03-01 00:00:00+00:00,63,9,3,5.0,8.0,5.0,6.0,9
2023-04-01 00:00:00+00:00,63,6,4,9.0,5.0,8.0,7.333333333333333,6
2023-05-01 00:00:00+00:00,63,2,5,6.0,9.0,5.0,6.666666666666667,2
2023-07-01 00:00:00+00:00,63,1,7,2.0,6.0,9.0,5.666666666666667,1
2023-08-01 00:00:00+00:00,63,3,8,1.0,2.0,6.0,3.0,3
2023-11-01 00:00:00+00:00,63,11,11,3.0,1.0,2.0,2.0,11
2023-12-01 00:00:00+00:00,63,2,12,11.0,3.0,1.0,5.0,2
2024-01-01 00:00:00+00:00,63,10,1,2.0,11.0,3.0,5.333333333333333,10
2024-02-01 00:00:00+00:00,63,7,2,10.0,2.0,11.0,7.666666666666667,7
2024-03-01 00:00:00+00:00,63,3,3,7.0,10.0,2.0,6.333333333333333,3
2024-04-01 00:00:00+00:00,63,4,4,3.0,7.0,10.0,6.666666666666667,4
2024-05-01 00:00:00+00:00,63,2,5,4.0,3.0,7.0,4.666666666666667,2
2024-06-01 00:00:00+00:00,63,3,6,2.0,4.0,3.0,3.0,3
2024-07-01 00:00:00+00:00,63,3,7,3.0,2.0,4.0,3.0,3
2024-08-01 00:00:00+00:00,63,3,8,3.0,3.0,2.0,2.6666666666666665,3
2024-09-01 00:00:00+00:00,63,7,9,3.0,3.0,3.0,3.0,7
2024-10-01 00:00:00+00:00,63,8,10,7.0,3.0,3.0,4.333333333333333,8
2024-11-01 00:00:00+00:00,63,3,11,8.0,7.0,3.0,6.0,3
2024-12-01 00:00:00+00:00,63,4,12,3.0,8.0,7.0,6.0,4
2025-01-01 00:00:00+00:00,63,5,1,4.0,3.0,8.0,5.0,5
2025-02-01 00:00:00+00:00,63,3,2,5.0,4.0,3.0,4.0,3
2025-03-01 00:00:00+00:00,63,9,3,3.0,5.0,4.0,4.0,9
2025-04-01 00:00:00+00:00,63,1,4,9.0,3.0,5.0,5.666666666666667,1
2025-05-01 00:00:00+00:00,63,4,5,1.0,9.0,3.0,4.333333333333333,4
2025-06-01 00:00:00+00:00,63,1,6,4.0,1.0,9.0,4.666666666666667,1
2025-07-01 00:00:00+00:00,63,5,7,1.0,4.0,1.0,2.0,5
2025-08-01 00:00:00+00:00,63,8,8,5.0,1.0,4.0,3.3333333333333335,8
2025-09-01 00:00:00+00:00,63,6,9,8.0,5.0,1.0,4.666666666666667,6
2025-10-01 00:00:00+00:00,63,7,10,6.0,8.0,5.0,6.333333333333333,7
2021-03-01 00:00:00+00:00,64,11,3,2.0,3.0,5.0,3.3333333333333335,11
2021-04-01 00:00:00+00:00,64,7,4,11.0,2.0,3.0,5.333333333333333,7
2021-05-01 00:00:00+00:00,64,8,5,7.0,11.0,2.0,6.666666666666667,8
2021-06-01 00:00:00+00:00,64,7,6,8.0,7.0,11.0,8.666666666666666,7
2021-07-01 00:00:00+00:00,64,1,7,7.0,8.0,7.0,7.333333333333333,1
2021-08-01 00:00:00+00:00,64,3,8,1.0,7.0,8.0,5.333333333333333,3
2021-09-01 00:00:00+00:00,64,5,9,3.0,1.0,7.0,3.6666666666666665,5
2021-10-01 00:00:00+00:00,64,6,10,5.0,3.0,1.0,3.0,6
2021-12-01 00:00:00+00:00,64,2,12,6.0,5.0,3.0,4.666666666666667,2
2022-01-01 00:00:00+00:00,64,5,1,2.0,6.0,5.0,4.333333333333333,5
2022-02-01 00:00:00+00:00,64,3,2,5.0,2.0,6.0,4.333333333333333,3
2022-03-01 00:00:00+00:00,64,2,3,3.0,5.0,2.0,3.3333333333333335,2
2022-05-01 00:00:00+00:00,64,7,5,2.0,3.0,5.0,3.3333333333333335,7
2022-06-01 00:00:00+00:00,64,4,6,7.0,2.0,3.0,4.0,4
2022-07-01 00:00:00+00:00,64,4,7,4.0,7.0,2.0,4.333333333333333,4
2022-08-01 00:00:00+00:00,64,9,8,4.0,4.0,7.0,5.0,9
2022-09-01 00:00:00+00:00,64,1,9,9.0,4.0,4.0,5.666666666666667,1
2022-10-01 00:00:00+00:00,64,10,10,1.0,9.0,4.0,4.666666666666667,10
2022-11-01 00:00:00+00:00,64,5,11,10.0,1.0,9.0,6.666666666666667,5
2022-12-01 00:00:00+00:00,64,10,12,5.0,10.0,1.0,5.333333333333333,10
2023-01-01 00:00:00+00:00,64,1,1,10.0,5.0,10.0,8.333333333333334,1
2023-02-01 00:00:00+00:00,64,9,2,1.0,10.0,5.0,5.333333333333333,9
2023-03-01 00:00:00+00:00,64,12,3,9.0,1.0,10.0,6.666666666666667,12
2023-04-01 00:00:00+00:00,64,4,4,12.0,9.0,1.0,7.333333333333333,4
2023-05-01 00:00:00+00:00,64,4,5,4.0,12.0,9.0,8.333333333333334,4
2023-06-01 00:00:00+00:00,64,3,6,4.0,4.0,12.0,6.666666666666667,3
2023-07-01 00:00:00+00:00,64,1,7,3.0,4.0,4.0,3.6666666666666665,1
2023-08-01 00:00:00+00:00,64,8,8,1.0,3.0,4.0,2.6666666666666665,8
2023-09-01 00:00:00+00:00,64,2,9,8.0,1.0,3.0,4.0,2
2023-10-01 00:00:00+00:00,64,6,10,2.0,8.0,1.0,3.6666666666666665,6
2023-11-01 00:00:00+00:00,64,1,11,6.0,2.0,8.0,5.333333333333333,1
2023-12-01 00:00:00+00:00,64,5,12,1.0,6.0,2.0,3.0,5
2024-01-01 00:00:00+00:00,64,4,1,5.0,1.0,6.0,4.0,4
2024-02-01 00:00:00+00:00,64,2,2,4.0,5.0,1.0,3.3333333333333335,2
2024-03-01 00:00:00+00:00,64,2,3,2.0,4.0,5.0,3.6666666666666665,2
2024-05-01 00:00:00+00:00,64,6,5,2.0,2.0,4.0,2.6666666666666665,6
2024-06-01 00:00:00+00:00,64,8,6,6.0,2.0,2.0,3.3333333333333335,8
2024-08-01 00:00:00+00:00,64,5,8,8.0,6.0,2.0,5.333333333333333,5
2024-09-01 00:00:00+00:00,64,6,9,5.0,8.0,6.0,6.333333333333333,6
2024-10-01 00:00:00+00:00,64,5,10,6.0,5.0,8.0,6.333333333333333,5
2024-11-01 00:00:00+00:00,64,1,11,5.0,6.0,5.0,5.333333333333333,1
2024-12-01 00:00:00+00:00,64,4,12,1.0,5.0,6.0,4.0,4
2025-01-01 00:00:00+00:00,64,9,1,4.0,1.0,5.0,3.3333333333333335,9
2025-02-01 00:00:00+00:00,64,4,2,9.0,4.0,1.0,4.666666666666667,4
2025-03-01 00:00:00+00:00,64,8,3,4.0,9.0,4.0,5.666666666666667,8
2025-04-01 00:00:00+00:00,64,7,4,8.0,4.0,9.0,7.0,7
2025-05-01 00:00:00+00:00,64,6,5,7.0,8.0,4.0,6.333333333333333,6
2025-06-01 00:00:00+00:00,64,10,6,6.0,7.0,8.0,7.0,10
2025-07-01 00:00:00+00:00,64,1,7,10.0,6.0,7.0,7.666666666666667,1
2025-08-01 00:00:00+00:00,64,3,8,1.0,10.0,6.0,5.666666666666667,3
2025-10-01 00:00:00+00:00,64,3,10,3.0,1.0,10.0,4.666666666666667,3
2025-11-01 00:00:00+00:00,64,4,11,3.0,3.0,1.0,2.3333333333333335,4
2021-02-01 00:00:00+00:00,65,5,2,3.0,8.0,9.0,6.666666666666667,5
2021-03-01 00:00:00+00:00,65,4,3,5.0,3.0,8.0,5.333333333333333,4
2021-04-01 00:00:00+00:00,65,6,4,4.0,5.0,3.0,4.0,6
2021-05-01 00:00:00+00:00,65,2,5,6.0,4.0,5.0,5.0,2
2021-06-01 00:00:00+00:00,65,9,6,2.0,6.0,4.0,4.0,9
2021-07-01 00:00:00+00:00,65,6,7,9.0,2.0,6.0,5.666666666666667,6
2021-08-01 00:00:00+00:00,65,2,8,6.0,9.0,2.0,5.666666666666667,2
2021-09-01 00:00:00+00:00,65,5,9,2.0,6.0,9.0,5.666666666666667,5
2021-10-01 00:00:00+00:00,65,1,10,5.0,2.0,6.0,4.333333333333333,1
2021-11-01 00:00:00+00:00,65,3,11,1.0,5.0,2.0,2.6666666666666665,3
2021-12-01 00:00:00+00:00,65,1,12,3.0,1.0,5.0,3.0,1
2022-01-01 00:00:00+00:00,65,4,1,1.0,3.0,1.0,1.6666666666666667,4
2022-02-01 00:00:00+00:00,65,3,2,4.0,1.0,3.0,2.6666666666666665,3
2022-03-01 00:00:00+00:00,65,3,3,3.0,4.0,1.0,2.6666666666666665,3
2022-04-01 00:00:00+00:00,65,3,4,3.0,3.0,4.0,3.3333333333333335,3
2022-05-01 00:00:00+00:00,65,5,5,3.0,3.0,3.0,3.0,5
2022-06-01 00:00:00+00:00,65,8,6,5.0,3.0,3.0,3.6666666666666665,8
2022-08-01 00:00:00+00:00,65,3,8,8.0,5.0,3.0,5.333333333333333,3
2022-10-01 00:00:00+00:00,65,4,10,3.0,8.0,5.0,5.333333333333333,4
2022-11-01 00:00:00+00:00,65,7,11,4.0,3.0,8.0,5.0,7
2022-12-01 00:00:00+00:00,65,2,12,7.0,4.0,3.0,4.666666666666667,2
2023-01-01 00:00:00+00:00,65,7,1,2.0,7.0,4.0,4.333333333333333,7
2023-02-01 00:00:00+00:00,65,2,2,7.0,2.0,7.0,5.333333333333333,2
2023-03-01 00:00:00+00:00,65,4,3,2.0,7.0,2.0,3.6666666666666665,4
2023-04-01 00:00:00+00:00,65,3,4,4.0,2.0,7.0,4.333333333333333,3
2023-05-01 00:00:00+00:00,65,3,5,3.0,4.0,2.0,3.0,3
2023-06-01 00:00:00+00:00,65,5,6,3.0,3.0,4.0,3.3333333333333335,5
2023-07-01 00:00:00+00:00,65,5,7,5.0,3.0,3.0,3.6666666666666665,5
2023-08-01 00:00:00+00:00,65,4,8,5.0,5.0,3.0,4.333333333333333,4
2023-09-01 00:00:00+00:00,65,5,9,4.0,5.0,5.0,4.666666666666667,5
2023-10-01 00:00:00+00:00,65,11,10,5.0,4.0,5.0,4.666666666666667,11
2023-11-01 00:00:00+00:00,65,3,11,11.0,5.0,4.0,6.666666666666667,3
2023-12-01 00:00:00+00:00,65,2,12,3.0,11.0,5.0,6.333333333333333,2
2024-01-01 00:00:00+00:00,65,1,1,2.0,3.0,11.0,5.333333333333333,1
2024-03-01 00:00:00+00:00,65,3,3,1.0,2.0,3.0,2.0,3
2024-04-01 00:00:00+00:00,65,6,4,3.0,1.0,2.0,2.0,6
2024-05-01 00:00:00+00:00,65,3,5,6.0,3.0,1.0,3.3333333333333335,3
2024-06-01 00:00:00+00:00,65,4,6,3.0,6.0,3.0,4.0,4
2024-07-01 00:00:00+00:00,65,9,7,4.0,3.0,6.0,4.333333333333333,9
2024-08-01 00:00:00+00:00,65,3,8,9.0,4.0,3.0,5.333333333333333,3
2024-09-01 00:00:00+00:00,65,12,9,3.0,9.0,4.0,5.333333333333333,12
2024-10-01 00:00:00+00:00,65,7,10,12.0,3.0,9.0,8.0,7
2024-11-01 00:00:00+00:00,65,3,11,7.0,12.0,3.0,7.333333333333333,3
2024-12-01 00:00:00+00:00,65,2,12,3.0,7.0,12.0,7.333333333333333,2
2025-02-01 00:00:00+00:00,65,7,2,2.0,3.0,7.0,4.0,7
2025-03-01 00:00:00+00:00,65,3,3,7.0,2.0,3.0,4.0,3
2025-04-01 00:00:00+00:00,65,9,4,3.0,7.0,2.0,4.0,9
2025-05-01 00:00:00+00:00,65,2,5,9.0,3.0,7.0,6.333333333333333,2
2025-06-01 00:00:00+00:00,65,2,6,2.0,9.0,3.0,4.666666666666667,2
2025-07-01 00:00:00+00:00,65,2,7,2.0,2.0,9.0,4.333333333333333,2
2025-08-01 00:00:00+00:00,65,7,8,2.0,2.0,2.0,2.0,7
2025-10-01 00:00:00+00:00,65,3,10,7.0,2.0,2.0,3.6666666666666665,3
2021-02-01 00:00:00+00:00,66,5,2,5.0,3.0,4.0,4.0,5
2021-03-01 00:00:00+00:00,66,16,3,5.0,5.0,3.0,4.333333333333333,16
2021-04-01 00:00:00+00:00,66,4,4,16.0,5.0,5.0,8.666666666666666,4
2021-05-01 00:00:00+00:00,66,5,5,4.0,16.0,5.0,8.333333333333334,5
2021-06-01 00:00:00+00:00,66,15,6,5.0,4.0,16.0,8.333333333333334,15
2021-07-01 00:00:00+00:00,66,8,7,15.0,5.0,4.0,8.0,8
2021-08-01 00:00:00+00:00,66,3,8,8.0,15.0,5.0,9.333333333333334,3
2021-09-01 00:00:00+00:00,66,2,9,3.0,8.0,15.0,8.666666666666666,2
2021-10-01 00:00:00+00:00,66,2,10,2.0,3.0,8.0,4.333333333333333,2
2021-12-01 00:00:00+00:00,66,10,12,2.0,2.0,3.0,2.3333333333333335,10
2022-01-01 00:00:00+00:00,66,7,1,10.0,2.0,2.0,4.666666666666667,7
2022-02-01 00:00:00+00:00,66,4,2,7.0,10.0,2.0,6.333333333333333,4
2022-03-01 00:00:00+00:00,66,8,3,4.0,7.0,10.0,7.0,8
2022-04-01 00:00:00+00:00,66,8,4,8.0,4.0,7.0,6.333333333333333,8
2022-05-01 00:00:00+00:00,66,9,5,8.0,8.0,4.0,6.666666666666667,9
2022-06-01 00:00:00+00:00,66,2,6,9.0,8.0,8.0,8.333333333333334,2
2022-08-01 00:00:00+00:00,66,7,8,2.0,9.0,8.0,6.333333333333333,7
2022-09-01 00:00:00+00:00,66,6,9,7.0,2.0,9.0,6.0,6
2022-10-01 00:00:00+00:00,66,1,10,6.0,7.0,2.0,5.0,1
2022-11-01 00:00:00+00:00,66,4,11,1.0,6.0,7.0,4.666666666666667,4
2022-12-01 00:00:00+00:00,66,7,12,4.0,1.0,6.0,3.6666666666666665,7
2023-01-01 00:00:00+00:00,66,5,1,7.0,4.0,1.0,4.0,5
2023-02-01 00:00:00+00:00,66,10,2,5.0,7.0,4.0,5.333333333333333,10
2023-03-01 00:00:00+00:00,66,2,3,10.0,5.0,7.0,7.333333333333333,2
2023-05-01 00:00:00+00:00,66,1,5,2.0,10.0,5.0,5.666666666666667,1
2023-06-01 00:00:00+00:00,66,4,6,1.0,2.0,10.0,4.333333333333333,4
2023-07-01 00:00:00+00:00,66,4,7,4.0,1.0,2.0,2.3333333333333335,4
2023-08-01 00:00:00+00:00,66,9,8,4.0,4.0,1.0,3.0,9
2023-09-01 00:00:00+00:00,66,6,9,9.0,4.0,4.0,5.666666666666667,6
2023-10-01 00:00:00+00:00,66,10,10,6.0,9.0,4.0,6.333333333333333,10
2023-11-01 00:00:00+00:00,66,4,11,10.0,6.0,9.0,8.333333333333334,4
2023-12-01 00:00:00+00:00,66,7,12,4.0,10.0,6.0,6.666666666666667,7
2024-01-01 00:00:00+00:00,66,3,1,7.0,4.0,10.0,7.0,3
2024-02-01 00:00:00+00:00,66,2,2,3.0,7.0,4.0,4.666666666666667,2
2024-03-01 00:00:00+00:00,66,4,3,2.0,3.0,7.0,4.0,4
2024-04-01 00:00:00+00:00,66,5,4,4.0,2.0,3.0,3.0,5
2024-05-01 00:00:00+00:00,66,14,5,5.0,4.0,2.0,3.6666666666666665,14
2024-07-01 00:00:00+00:00,66,3,7,14.0,5.0,4.0,7.666666666666667,3
2024-08-01 00:00:00+00:00,66,7,8,3.0,14.0,5.0,7.333333333333333,7
2024-09-01 00:00:00+00:00,66,3,9,7.0,3.0,14.0,8.0,3
2024-10-01 00:00:00+00:00,66,8,10,3.0,7.0,3.0,4.333333333333333,8
2024-11-01 00:00:00+00:00,66,1,11,8.0,3.0,7.0,6.0,1
2024-12-01 00:00:00+00:00,66,5,12,1.0,8.0,3.0,4.0,5
2025-01-01 00:00:00+00:00,66,5,1,5.0,1.0,8.0,4.666666666666667,5
2025-02-01 00:00:00+00:00,66,5,2,5.0,5.0,1.0,3.6666666666666665,5
2025-03-01 00:00:00+00:00,66,6,3,5.0,5.0,5.0,5.0,6
2025-04-01 00:00:00+00:00,66,8,4,6.0,5.0,5.0,5.333333333333333,8
2025-05-01 00:00:00+00:00,66,2,5,8.0,6.0,5.0,6.333333333333333,2
2025-06-01 00:00:00+00:00,66,12,6,2.0,8.0,6.0,5.333333333333333,12
2025-07-01 00:00:00+00:00,66,11,7,12.0,2.0,8.0,7.333333333333333,11
2025-08-01 00:00:00+00:00,66,8,8,11.0,12.0,2.0,8.333333333333334,8
2025-09-01 00:00:00+00:00,66,4,9,8.0,11.0,12.0,10.333333333333334,4
2025-11-01 00:00:00+00:00,66,4,11,4.0,8.0,11.0,7.666666666666667,4
2021-02-01 00:00:00+00:00,67,14,2,7.0,3.0,5.0,5.0,14
2021-03-01 00:00:00+00:00,67,6,3,14.0,7.0,3.0,8.0,6
2021-04-01 00:00:00+00:00,67,4,4,6.0,14.0,7.0,9.0,4
2021-06-01 00:00:00+00:00,67,5,6,4.0,6.0,14.0,8.0,5
2021-07-01 00:00:00+00:00,67,3,7,5.0,4.0,6.0,5.0,3
2021-08-01 00:00:00+00:00,67,3,8,3.0,5.0,4.0,4.0,3
2021-09-01 00:00:00+00:00,67,7,9,3.0,3.0,5.0,3.6666666666666665,7
2021-10-01 00:00:00+00:00,67,4,10,7.0,3.0,3.0,4.333333333333333,4
2021-11-01 00:00:00+00:00,67,8,11,4.0,7.0,3.0,4.666666666666667,8
2021-12-01 00:00:00+00:00,67,7,12,8.0,4.0,7.0,6.333333333333333,7
2022-01-01 00:00:00+00:00,67,8,1,7.0,8.0,4.0,6.333333333333333,8
2022-02-01 00:00:00+00:00,67,10,2,8.0,7.0,8.0,7.666666666666667,10
2022-03-01 00:00:00+00:00,67,2,3,10.0,8.0,7.0,8.333333333333334,2
2022-04-01 00:00:00+00:00,67,4,4,2.0,10.0,8.0,6.666666666666667,4
2022-05-01 00:00:00+00:00,67,2,5,4.0,2.0,10.0,5.333333333333333,2
2022-06-01 00:00:00+00:00,67,9,6,2.0,4.0,2.0,2.6666666666666665,9
2022-07-01 00:00:00+00:00,67,4,7,9.0,2.0,4.0,5.0,4
2022-08-01 00:00:00+00:00,67,8,8,4.0,9.0,2.0,5.0,8
2022-09-01 00:00:00+00:00,67,2,9,8.0,4.0,9.0,7.0,2
2022-10-01 00:00:00+00:00,67,5,10,2.0,8.0,4.0,4.666666666666667,5
2022-11-01 00:00:00+00:00,67,10,11,5.0,2.0,8.0,5.0,10
2022-12-01 00:00:00+00:00,67,14,12,10.0,5.0,2.0,5.666666666666667,14
2023-01-01 00:00:00+00:00,67,6,1,14.0,10.0,5.0,9.666666666666666,6
2023-02-01 00:00:00+00:00,67,5,2,6.0,14.0,10.0,10.0,5
2023-03-01 00:00:00+00:00,67,8,3,5.0,6.0,14.0,8.333333333333334,8
2023-04-01 00:00:00+00:00,67,5,4,8.0,5.0,6.0,6.333333333333333,5
2023-05-01 00:00:00+00:00,67,7,5,5.0,8.0,5.0,6.0,7
2023-06-01 00:00:00+00:00,67,6,6,7.0,5.0,8.0,6.666666666666667,6
2023-07-01 00:00:00+00:00,67,7,7,6.0,7.0,5.0,6.0,7
2023-08-01 00:00:00+00:00,67,4,8,7.0,6.0,7.0,6.666666666666667,4
2023-09-01 00:00:00+00:00,67,6,9,4.0,7.0,6.0,5.666666666666667,6
2023-11-01 00:00:00+00:00,67,2,11,6.0,4.0,7.0,5.666666666666667,2
2024-01-01 00:00:00+00:00,67,6,1,2.0,6.0,4.0,4.0,6
2024-02-01 00:00:00+00:00,67,8,2,6.0,2.0,6.0,4.666666666666667,8
2024-03-01 00:00:00+00:00,67,12,3,8.0,6.0,2.0,5.333333333333333,12
2024-04-01 00:00:00+00:00,67,8,4,12.0,8.0,6.0,8.666666666666666,8
2024-05-01 00:00:00+00:00,67,8,5,8.0,12.0,8.0,9.333333333333334,8
2024-06-01 00:00:00+00:00,67,6,6,8.0,8.0,12.0,9.333333333333334,6
2024-07-01 00:00:00+00:00,67,2,7,6.0,8.0,8.0,7.333333333333333,2
2024-08-01 00:00:00+00:00,67,6,8,2.0,6.0,8.0,5.333333333333333,6
2024-09-01 00:00:00+00:00,67,7,9,6.0,2.0,6.0,4.666666666666667,7
2024-10-01 00:00:00+00:00,67,3,10,7.0,6.0,2.0,5.0,3
2024-12-01 00:00:00+00:00,67,4,12,3.0,7.0,6.0,5.333333333333333,4
2025-01-01 00:00:00+00:00,67,2,1,4.0,3.0,7.0,4.666666666666667,2
2025-02-01 00:00:00+00:00,67,8,2,2.0,4.0,3.0,3.0,8
2025-03-01 00:00:00+00:00,67,6,3,8.0,2.0,4.0,4.666666666666667,6
2025-04-01 00:00:00+00:00,67,11,4,6.0,8.0,2.0,5.333333333333333,11
2025-05-01 00:00:00+00:00,67,3,5,11.0,6.0,8.0,8.333333333333334,3
2025-06-01 00:00:00+00:00,67,5,6,3.0,11.0,6.0,6.666666666666667,5
2025-08-01 00:00:00+00:00,67,5,8,5.0,3.0,11.0,6.333333333333333,5
2025-10-01 00:00:00+00:00,67,3,10,5.0,5.0,3.0,4.333333333333333,3
2021-02-01 00:00:00+00:00,68,6,2,7.0,3.0,4.0,4.666666666666667,6
2021-03-01 00:00:00+00:00,68,11,3,6.0,7.0,3.0,5.333333333333333,11
2021-04-01 00:00:00+00:00,68,9,4,11.0,6.0,7.0,8.0,9
2021-05-01 00:00:00+00:00,68,9,5,9.0,11.0,6.0,8.666666666666666,9
2021-06-01 00:00:00+00:00,68,4,6,9.0,9.0,11.0,9.666666666666666,4
2021-07-01 00:00:00+00:00,68,2,7,4.0,9.0,9.0,7.333333333333333,2
2021-08-01 00:00:00+00:00,68,6,8,2.0,4.0,9.0,5.0,6
2021-09-01 00:00:00+00:00,68,1,9,6.0,2.0,4.0,4.0,1
2021-10-01 00:00:00+00:00,68,7,10,1.0,6.0,2.0,3.0,7
2021-11-01 00:00:00+00:00,68,11,11,7.0,1.0,6.0,4.666666666666667,11
2021-12-01 00:00:00+00:00,68,2,12,11.0,7.0,1.0,6.333333333333333,2
2022-01-01 00:00:00+00:00,68,8,1,2.0,11.0,7.0,6.666666666666667,8
2022-02-01 00:00:00+00:00,68,9,2,8.0,2.0,11.0,7.0,9
2022-03-01 00:00:00+00:00,68,4,3,9.0,8.0,2.0,6.333333333333333,4
2022-04-01 00:00:00+00:00,68,3,4,4.0,9.0,8.0,7.0,3
2022-05-01 00:00:00+00:00,68,8,5,3.0,4.0,9.0,5.333333333333333,8
2022-06-01 00:00:00+00:00,68,5,6,8.0,3.0,4.0,5.0,5
2022-07-01 00:00:00+00:00,68,4,7,5.0,8.0,3.0,5.333333333333333,4
2022-08-01 00:00:00+00:00,68,8,8,4.0,5.0,8.0,5.666666666666667,8
2022-09-01 00:00:00+00:00,68,3,9,8.0,4.0,5.0,5.666666666666667,3
2022-10-01 00:00:00+00:00,68,6,10,3.0,8.0,4.0,5.0,6
2022-12-01 00:00:00+00:00,68,3,12,6.0,3.0,8.0,5.666666666666667,3
2023-01-01 00:00:00+00:00,68,1,1,3.0,6.0,3.0,4.0,1
2023-02-01 00:00:00+00:00,68,1,2,1.0,3.0,6.0,3.3333333333333335,1
2023-03-01 00:00:00+00:00,68,10,3,1.0,1.0,3.0,1.6666666666666667,10
2023-04-01 00:00:00+00:00,68,7,4,10.0,1.0,1.0,4.0,7
2023-05-01 00:00:00+00:00,68,7,5,7.0,10.0,1.0,6.0,7
2023-07-01 00:00:00+00:00,68,3,7,7.0,7.0,10.0,8.0,3
2023-08-01 00:00:00+00:00,68,6,8,3.0,7.0,7.0,5.666666666666667,6
2023-09-01 00:00:00+00:00,68,2,9,6.0,3.0,7.0,5.333333333333333,2
2023-10-01 00:00:00+00:00,68,3,10,2.0,6.0,3.0,3.6666666666666665,3
2023-11-01 00:00:00+00:00,68,3,11,3.0,2.0,6.0,3.6666666666666665,3
2023-12-01 00:00:00+00:00,68,1,12,3.0,3.0,2.0,2.6666666666666665,1
2024-01-01 00:00:00+00:00,68,3,1,1.0,3.0,3.0,2.3333333333333335,3
2024-02-01 00:00:00+00:00,68,18,2,3.0,1.0,3.0,2.3333333333333335,18
2024-03-01 00:00:00+00:00,68,3,3,18.0,3.0,1.0,7.333333333333333,3
2024-04-01 00:00:00+00:00,68,4,4,3.0,18.0,3.0,8.0,4
2024-05-01 00:00:00+00:00,68,2,5,4.0,3.0,18.0,8.333333333333334,2
2024-06-01 00:00:00+00:00,68,5,6,2.0,4.0,3.0,3.0,5
2024-07-01 00:00:00+00:00,68,8,7,5.0,2.0,4.0,3.6666666666666665,8
2024-08-01 00:00:00+00:00,68,6,8,8.0,5.0,2.0,5.0,6
2024-09-01 00:00:00+00:00,68,4,9,6.0,8.0,5.0,6.333333333333333,4
2024-10-01 00:00:00+00:00,68,4,10,4.0,6.0,8.0,6.0,4
2024-11-01 00:00:00+00:00,68,7,11,4.0,4.0,6.0,4.666666666666667,7
2024-12-01 00:00:00+00:00,68,8,12,7.0,4.0,4.0,5.0,8
2025-01-01 00:00:00+00:00,68,16,1,8.0,7.0,4.0,6.333333333333333,16
2025-02-01 00:00:00+00:00,68,7,2,16.0,8.0,7.0,10.333333333333334,7
2025-03-01 00:00:00+00:00,68,5,3,7.0,16.0,8.0,10.333333333333334,5
2025-04-01 00:00:00+00:00,68,9,4,5.0,7.0,16.0,9.333333333333334,9
2025-05-01 00:00:00+00:00,68,3,5,9.0,5.0,7.0,7.0,3
2025-06-01 00:00:00+00:00,68,2,6,3.0,9.0,5.0,5.666666666666667,2
2025-08-01 00:00:00+00:00,68,4,8,2.0,3.0,9.0,4.666666666666667,4
2025-09-01 00:00:00+00:00,68,11,9,4.0,2.0,3.0,3.0,11
2025-10-01 00:00:00+00:00,68,4,10,11.0,4.0,2.0,5.666666666666667,4
2021-03-01 00:00:00+00:00,69,9,3,5.0,3.0,6.0,4.666666666666667,9
2021-04-01 00:00:00+00:00,69,5,4,9.0,5.0,3.0,5.666666666666667,5
